shipment_item_id,shipment_id,product_id,quantity
16928,3049,29,129
16929,3050,53,135
16930,3050,34,169
16931,3050,16,207
16932,3050,70,57
16933,3050,56,84
16934,3050,23,24
16935,3051,29,83
16936,3051,38,84
16937,3051,6,31
16938,3051,45,104
16939,3051,27,148
16940,3051,6,40
16941,3051,100,24
16942,3051,25,143
16943,3051,62,144
16944,3051,85,190
16945,3052,14,140
16946,3052,70,33
16947,3052,27,127
16948,3052,16,119
16949,3053,4,109
16950,3053,86,101
16951,3053,65,89
16952,3053,1,143
16953,3053,73,71
16954,3053,26,98
16955,3053,99,111
16956,3053,69,174
16957,3053,56,110
16958,3053,7,30
16959,3053,32,107
16960,3053,97,83
16961,3053,65,82
16962,3053,89,210
16963,3054,16,129
16964,3054,11,207
16965,3054,37,40
16966,3054,49,69
16967,3054,26,190
16968,3054,100,141
16969,3054,48,120
16970,3054,3,124
16971,3054,38,57
16972,3054,81,77
16973,3055,15,83
16974,3055,22,159
16975,3055,51,54
16976,3055,37,21
16977,3055,42,32
16978,3055,74,189
16979,3055,10,209
16980,3055,29,112
16981,3055,89,208
16982,3055,51,83
16983,3056,62,170
16984,3056,8,171
16985,3056,41,63
16986,3056,75,63
16987,3056,78,156
16988,3056,49,104
16989,3056,28,136
16990,3056,48,106
16991,3056,28,97
16992,3056,34,197
16993,3056,23,98
16994,3056,99,163
16995,3057,11,60
16996,3057,11,80
16997,3057,28,94
16998,3057,74,45
16999,3057,23,205
17000,3057,77,181
17001,3057,7,74
17002,3057,25,129
17003,3057,46,146
17004,3057,28,135
17005,3058,78,167
17006,3058,93,130
17007,3058,4,123
17008,3058,37,190
17009,3058,12,181
17010,3058,26,45
17011,3058,69,194
17012,3058,8,144
17013,3058,94,193
17014,3058,18,126
17015,3058,38,123
17016,3058,81,136
17017,3058,46,93
17018,3059,17,99
17019,3059,86,31
17020,3059,80,197
17021,3059,93,167
17022,3059,50,41
17023,3059,75,34
17024,3059,65,112
17025,3059,60,163
17026,3059,98,137
17027,3059,44,161
17028,3059,14,71
17029,3059,77,184
17030,3059,71,76
17031,3059,83,39
17032,3060,8,110
17033,3060,63,103
17034,3060,43,26
17035,3060,86,209
17036,3060,50,52
17037,3061,39,187
17038,3061,13,90
17039,3061,71,171
17040,3061,48,60
17041,3061,91,76
17042,3062,37,215
17043,3062,67,172
17044,3062,16,130
17045,3062,47,200
17046,3062,8,92
17047,3062,37,76
17048,3062,77,94
17049,3062,82,205
17050,3062,48,28
17051,3063,89,120
17052,3063,16,174
17053,3063,63,116
17054,3063,7,110
17055,3063,81,101
17056,3063,21,125
17057,3063,48,74
17058,3063,11,207
17059,3063,70,57
17060,3063,98,61
17061,3063,80,179
17062,3064,37,66
17063,3064,68,74
17064,3064,29,167
17065,3064,59,89
17066,3064,16,173
17067,3064,95,160
17068,3064,17,58
17069,3064,62,61
17070,3064,89,86
17071,3064,85,98
17072,3064,58,33
17073,3064,18,86
17074,3065,2,95
17075,3065,64,111
17076,3065,12,210
17077,3065,84,112
17078,3065,100,109
17079,3065,40,124
17080,3065,40,102
17081,3065,10,62
17082,3065,81,84
17083,3065,21,159
17084,3065,37,142
17085,3065,14,46
17086,3066,94,81
17087,3066,44,197
17088,3066,66,145
17089,3066,52,135
17090,3066,84,214
17091,3066,70,165
17092,3066,14,89
17093,3066,22,134
17094,3066,67,132
17095,3066,22,87
17096,3066,35,164
17097,3067,16,40
17098,3067,52,130
17099,3067,64,210
17100,3067,36,199
17101,3067,83,139
17102,3067,73,170
17103,3067,31,125
17104,3068,22,128
17105,3068,25,48
17106,3068,24,112
17107,3069,35,214
17108,3069,82,175
17109,3069,99,188
17110,3069,100,136
17111,3069,67,31
17112,3069,31,69
17113,3069,33,86
17114,3069,66,115
17115,3069,15,130
17116,3069,69,173
17117,3069,8,97
17118,3069,17,63
17119,3069,82,43
17120,3069,94,59
17121,3070,10,60
17122,3070,98,144
17123,3070,71,185
17124,3070,39,24
17125,3071,53,125
17126,3071,62,37
17127,3071,73,141
17128,3071,95,123
17129,3071,3,30
17130,3071,26,201
17131,3071,57,132
17132,3071,82,199
17133,3071,23,24
17134,3071,21,209
17135,3071,90,54
17136,3072,14,89
17137,3072,35,60
17138,3072,65,80
17139,3072,20,112
17140,3072,95,89
17141,3072,37,153
17142,3072,69,142
17143,3072,27,171
17144,3072,16,81
17145,3072,1,104
17146,3073,96,94
17147,3073,74,155
17148,3073,49,121
17149,3073,79,52
17150,3073,23,45
17151,3073,81,135
17152,3074,6,63
17153,3074,64,28
17154,3074,100,107
17155,3074,25,129
17156,3074,12,68
17157,3074,92,97
17158,3074,4,199
17159,3075,21,121
17160,3075,60,49
17161,3075,77,90
17162,3075,20,177
17163,3075,79,210
17164,3075,61,37
17165,3075,94,69
17166,3075,13,28
17167,3075,70,193
17168,3075,30,31
17169,3075,96,42
17170,3075,27,193
17171,3076,47,35
17172,3076,74,94
17173,3076,71,64
17174,3077,64,79
17175,3077,45,126
17176,3077,97,68
17177,3077,96,161
17178,3077,62,32
17179,3077,27,156
17180,3077,42,139
17181,3077,11,71
17182,3077,60,164
17183,3077,55,214
17184,3077,30,131
17185,3077,79,118
17186,3078,44,165
17187,3078,38,41
17188,3078,23,219
17189,3078,18,176
17190,3078,93,172
17191,3078,69,211
17192,3078,74,74
17193,3078,29,120
17194,3079,61,192
17195,3079,27,60
17196,3079,33,156
17197,3079,39,156
17198,3079,85,51
17199,3079,23,99
17200,3079,3,121
17201,3079,22,155
17202,3079,73,107
17203,3079,46,79
17204,3079,87,81
17205,3079,63,209
17206,3079,99,74
17207,3079,73,46
17208,3080,13,61
17209,3080,100,35
17210,3080,94,182
17211,3080,23,208
17212,3081,60,96
17213,3081,61,71
17214,3081,65,191
17215,3081,22,80
17216,3081,100,169
17217,3081,13,96
17218,3081,71,135
17219,3081,56,62
17220,3082,83,38
17221,3082,60,91
17222,3082,44,132
17223,3082,40,48
17224,3082,8,104
17225,3082,72,80
17226,3082,80,178
17227,3082,79,191
17228,3082,48,104
17229,3082,36,50
17230,3083,66,166
17231,3083,75,65
17232,3083,77,156
17233,3083,95,207
17234,3083,56,179
17235,3084,49,97
17236,3084,7,202
17237,3084,6,59
17238,3084,13,112
17239,3084,69,56
17240,3084,75,76
17241,3084,86,147
17242,3084,2,40
17243,3084,47,128
17244,3084,67,64
17245,3084,33,83
17246,3084,66,115
17247,3084,17,70
17248,3084,93,168
17249,3085,19,153
17250,3085,73,25
17251,3085,72,53
17252,3085,91,172
17253,3085,45,213
17254,3085,55,76
17255,3085,14,30
17256,3085,84,195
17257,3085,92,29
17258,3085,4,156
17259,3085,51,127
17260,3085,89,95
17261,3085,49,44
17262,3086,80,149
17263,3086,31,36
17264,3086,47,35
17265,3086,84,74
17266,3086,52,177
17267,3086,99,32
17268,3086,29,28
17269,3086,58,36
17270,3087,50,80
17271,3087,36,157
17272,3087,47,74
17273,3087,82,202
17274,3087,3,191
17275,3087,37,93
17276,3087,72,102
17277,3087,43,171
17278,3087,65,200
17279,3087,39,185
17280,3087,78,142
17281,3087,16,54
17282,3087,64,57
17283,3088,54,32
17284,3088,98,68
17285,3088,86,42
17286,3088,95,157
17287,3088,32,133
17288,3088,55,194
17289,3088,7,106
17290,3088,77,214
17291,3088,37,136
17292,3088,90,178
17293,3089,49,24
17294,3089,86,107
17295,3089,89,34
17296,3089,27,70
17297,3089,88,179
17298,3090,90,98
17299,3090,78,157
17300,3090,15,209
17301,3090,68,182
17302,3090,74,208
17303,3090,1,60
17304,3090,46,139
17305,3090,38,181
17306,3090,2,32
17307,3091,13,107
17308,3091,79,35
17309,3091,21,171
17310,3091,26,153
17311,3091,22,204
17312,3091,21,82
17313,3091,19,75
17314,3091,23,67
17315,3091,91,73
17316,3091,27,78
17317,3091,93,183
17318,3091,26,31
17319,3091,11,45
17320,3091,32,200
17321,3092,74,170
17322,3092,70,25
17323,3092,16,204
17324,3092,8,92
17325,3092,29,162
17326,3093,25,211
17327,3093,67,25
17328,3093,12,176
17329,3094,48,82
17330,3094,71,63
17331,3094,87,189
17332,3094,25,88
17333,3094,47,48
17334,3094,45,49
17335,3094,45,93
17336,3094,4,194
17337,3094,64,81
17338,3095,49,192
17339,3095,17,194
17340,3095,62,120
17341,3095,18,36
17342,3095,52,215
17343,3095,80,149
17344,3096,87,30
17345,3096,14,44
17346,3096,4,133
17347,3096,24,126
17348,3096,59,193
17349,3096,56,209
17350,3096,42,177
17351,3096,34,52
17352,3096,42,55
17353,3097,1,200
17354,3097,1,23
17355,3097,2,35
17356,3097,31,72
17357,3097,28,61
17358,3097,22,210
17359,3097,83,99
17360,3097,82,96
17361,3097,66,66
17362,3097,16,106
17363,3097,30,209
17364,3097,52,213
17365,3097,23,144
17366,3097,28,111
17367,3098,34,197
17368,3098,2,187
17369,3098,98,79
17370,3098,96,94
17371,3099,49,190
17372,3099,32,30
17373,3099,79,217
17374,3099,24,59
17375,3099,32,131
17376,3099,42,36
17377,3099,11,175
17378,3099,34,113
17379,3099,67,219
17380,3099,84,207
17381,3099,65,60
17382,3099,100,135
17383,3100,25,53
17384,3100,3,155
17385,3100,58,125
17386,3101,42,24
17387,3101,86,145
17388,3101,26,219
17389,3101,88,80
17390,3102,15,22
17391,3102,69,43
17392,3102,53,69
17393,3102,17,136
17394,3102,6,44
17395,3102,45,78
17396,3102,87,102
17397,3102,61,28
17398,3102,67,32
17399,3102,4,186
17400,3102,64,195
17401,3103,65,88
17402,3103,2,48
17403,3103,56,23
17404,3103,87,121
17405,3103,84,64
17406,3103,33,175
17407,3103,1,23
17408,3103,20,60
17409,3103,49,208
17410,3104,3,98
17411,3104,84,88
17412,3104,18,124
17413,3104,1,164
17414,3105,88,173
17415,3105,5,155
17416,3105,68,181
17417,3105,22,77
17418,3105,71,110
17419,3105,68,80
17420,3105,10,93
17421,3105,53,101
17422,3105,73,177
17423,3105,71,172
17424,3105,50,133
17425,3106,100,84
17426,3106,84,58
17427,3106,42,163
17428,3106,97,176
17429,3106,55,199
17430,3106,10,213
17431,3107,91,40
17432,3107,43,158
17433,3107,53,185
17434,3107,47,195
17435,3107,36,75
17436,3107,85,184
17437,3107,94,149
17438,3107,81,56
17439,3108,21,68
17440,3108,43,103
17441,3108,19,212
17442,3108,47,182
17443,3108,22,43
17444,3108,51,29
17445,3108,5,210
17446,3108,12,197
17447,3109,72,133
17448,3109,94,101
17449,3109,68,111
17450,3109,62,24
17451,3109,72,119
17452,3109,97,119
17453,3109,84,118
17454,3109,8,142
17455,3109,23,47
17456,3110,94,106
17457,3110,20,162
17458,3110,91,98
17459,3110,89,203
17460,3110,14,123
17461,3110,57,181
17462,3110,64,125
17463,3110,45,184
17464,3110,81,184
17465,3110,93,65
17466,3110,96,134
17467,3111,7,136
17468,3111,20,130
17469,3111,73,147
17470,3111,61,102
17471,3111,68,73
17472,3111,2,80
17473,3111,48,114
17474,3111,54,80
17475,3111,22,134
17476,3111,53,211
17477,3112,36,47
17478,3112,38,193
17479,3112,57,132
17480,3112,52,176
17481,3112,68,176
17482,3112,52,30
17483,3112,60,217
17484,3112,90,67
17485,3112,93,190
17486,3112,35,175
17487,3112,18,200
17488,3113,20,122
17489,3113,31,191
17490,3113,99,30
17491,3113,22,32
17492,3113,98,68
17493,3113,43,23
17494,3113,19,150
17495,3113,65,108
17496,3113,39,140
17497,3113,89,40
17498,3114,75,27
17499,3114,60,205
17500,3114,10,179
17501,3114,25,219
17502,3114,49,95
17503,3114,54,212
17504,3114,36,145
17505,3114,86,138
17506,3114,16,62
17507,3114,88,74
17508,3115,71,158
17509,3115,27,193
17510,3115,46,171
17511,3115,25,188
17512,3115,78,79
17513,3115,69,32
17514,3116,99,52
17515,3116,2,57
17516,3116,40,160
17517,3116,63,112
17518,3116,32,146
17519,3116,32,143
17520,3116,36,83
17521,3116,78,211
17522,3117,45,80
17523,3117,35,102
17524,3117,71,31
17525,3117,54,107
17526,3117,100,22
17527,3117,63,48
17528,3117,33,21
17529,3117,92,209
17530,3117,60,143
17531,3117,65,132
17532,3118,23,101
17533,3118,76,191
17534,3118,100,199
17535,3118,78,200
17536,3119,56,95
17537,3119,95,77
17538,3119,47,173
17539,3119,79,54
17540,3119,3,210
17541,3119,30,119
17542,3119,71,191
17543,3119,71,206
17544,3119,66,196
17545,3119,16,28
17546,3119,49,175
17547,3119,36,81
17548,3120,74,81
17549,3120,69,184
17550,3120,80,49
17551,3120,69,178
17552,3120,78,135
17553,3120,58,77
17554,3120,17,136
17555,3120,75,196
17556,3120,73,128
17557,3120,85,192
17558,3121,6,79
17559,3121,70,49
17560,3121,90,111
17561,3121,19,95
17562,3121,61,113
17563,3121,36,47
17564,3121,5,86
17565,3121,7,125
17566,3121,57,112
17567,3121,41,107
17568,3122,15,197
17569,3122,11,139
17570,3122,28,45
17571,3122,63,200
17572,3122,77,205
17573,3122,37,89
17574,3122,9,119
17575,3123,11,25
17576,3123,73,176
17577,3123,59,35
17578,3123,9,186
17579,3123,70,177
17580,3123,92,77
17581,3124,14,134
17582,3124,95,97
17583,3124,60,115
17584,3124,49,109
17585,3124,67,158
17586,3124,44,83
17587,3124,21,152
17588,3124,92,207
17589,3124,40,119
17590,3124,11,112
17591,3124,11,211
17592,3124,46,61
17593,3124,86,167
17594,3125,7,36
17595,3125,1,124
17596,3125,38,51
17597,3125,39,214
17598,3125,10,189
17599,3125,56,94
17600,3125,8,147
17601,3125,47,196
17602,3125,22,178
17603,3125,81,136
17604,3125,66,32
17605,3125,49,87
17606,3125,25,61
17607,3126,2,207
17608,3126,49,177
17609,3126,35,35
17610,3126,37,108
17611,3126,57,210
17612,3126,51,46
17613,3126,88,169
17614,3127,79,166
17615,3127,52,174
17616,3127,14,161
17617,3127,92,58
17618,3127,78,92
17619,3127,29,183
17620,3127,76,192
17621,3127,78,52
17622,3128,99,140
17623,3128,47,100
17624,3128,31,98
17625,3129,88,149
17626,3129,67,70
17627,3129,69,57
17628,3129,14,200
17629,3129,7,153
17630,3129,64,101
17631,3129,98,84
17632,3129,90,92
17633,3129,70,41
17634,3129,44,110
17635,3129,33,188
17636,3129,80,99
17637,3130,84,125
17638,3130,17,139
17639,3130,40,24
17640,3130,1,164
17641,3130,57,183
17642,3130,30,27
17643,3130,63,167
17644,3130,83,65
17645,3131,100,84
17646,3131,57,57
17647,3131,17,65
17648,3131,83,154
17649,3131,8,63
17650,3131,26,164
17651,3131,11,58
17652,3131,33,37
17653,3131,77,213
17654,3131,24,177
17655,3132,95,150
17656,3132,16,63
17657,3132,77,150
17658,3132,25,174
17659,3132,70,42
17660,3132,39,163
17661,3132,12,199
17662,3132,95,120
17663,3132,28,188
17664,3132,24,165
17665,3132,58,154
17666,3133,4,171
17667,3133,42,165
17668,3133,43,158
17669,3133,46,119
17670,3133,62,44
17671,3133,74,141
17672,3133,71,112
17673,3133,11,167
17674,3133,15,182
17675,3134,61,166
17676,3134,20,62
17677,3134,45,139
17678,3134,52,73
17679,3134,9,114
17680,3134,48,195
17681,3134,76,29
17682,3134,16,99
17683,3134,25,185
17684,3134,39,142
17685,3134,96,111
17686,3134,41,155
17687,3134,75,50
17688,3135,71,110
17689,3135,43,89
17690,3135,95,182
17691,3135,20,106
17692,3135,41,161
17693,3135,46,69
17694,3135,44,33
17695,3135,60,30
17696,3135,36,110
17697,3135,21,128
17698,3135,27,207
17699,3135,17,30
17700,3135,62,130
17701,3136,59,121
17702,3136,5,172
17703,3136,45,155
17704,3136,34,104
17705,3136,35,205
17706,3136,74,132
17707,3136,84,76
17708,3136,83,184
17709,3136,75,26
17710,3136,89,27
17711,3136,24,76
17712,3137,70,203
17713,3137,80,76
17714,3137,14,147
17715,3137,69,186
17716,3137,87,106
17717,3138,71,24
17718,3138,39,23
17719,3138,7,131
17720,3138,32,49
17721,3138,30,112
17722,3138,50,64
17723,3139,28,172
17724,3139,96,125
17725,3139,4,45
17726,3139,90,108
17727,3139,62,151
17728,3139,76,207
17729,3139,32,59
17730,3139,62,81
17731,3139,68,101
17732,3139,66,91
17733,3139,39,42
17734,3139,38,82
17735,3139,39,137
17736,3140,79,66
17737,3140,11,27
17738,3140,79,184
17739,3140,98,52
17740,3140,48,98
17741,3140,53,131
17742,3140,93,56
17743,3140,36,95
17744,3140,33,127
17745,3140,7,182
17746,3140,81,96
17747,3140,40,212
17748,3140,71,208
17749,3140,19,136
17750,3141,83,135
17751,3141,32,107
17752,3141,80,215
17753,3142,26,26
17754,3142,28,199
17755,3142,96,128
17756,3142,4,178
17757,3143,68,54
17758,3143,65,196
17759,3143,7,127
17760,3143,24,122
17761,3143,89,115
17762,3143,46,200
17763,3143,98,103
17764,3143,13,182
17765,3143,48,151
17766,3144,59,32
17767,3144,21,111
17768,3144,92,210
17769,3144,17,67
17770,3144,59,104
17771,3144,50,149
17772,3144,70,65
17773,3144,38,91
17774,3145,58,52
17775,3145,22,187
17776,3145,38,163
17777,3145,31,49
17778,3145,3,33
17779,3145,32,156
17780,3145,21,191
17781,3145,91,84
17782,3145,83,144
17783,3145,12,27
17784,3145,95,166
17785,3145,17,209
17786,3146,50,78
17787,3146,70,133
17788,3146,63,40
17789,3146,10,114
17790,3146,50,193
17791,3146,7,194
17792,3146,70,154
17793,3147,74,82
17794,3147,20,202
17795,3147,55,162
17796,3147,2,107
17797,3147,94,24
17798,3147,81,145
17799,3147,46,165
17800,3147,98,70
17801,3147,89,142
17802,3147,64,66
17803,3148,33,58
17804,3148,67,140
17805,3148,14,195
17806,3148,100,168
17807,3148,3,173
17808,3148,93,41
17809,3148,66,184
17810,3148,66,137
17811,3148,82,100
17812,3148,40,103
17813,3149,17,183
17814,3149,70,208
17815,3149,46,187
17816,3149,95,89
17817,3149,76,52
17818,3149,13,24
17819,3149,31,65
17820,3149,37,52
17821,3149,51,55
17822,3150,40,152
17823,3150,13,65
17824,3150,70,183
17825,3150,24,170
17826,3150,30,79
17827,3150,78,164
17828,3150,100,30
17829,3150,60,185
17830,3150,31,99
17831,3150,12,106
17832,3150,60,171
17833,3151,18,105
17834,3151,68,196
17835,3151,84,108
17836,3151,63,85
17837,3152,94,34
17838,3152,96,124
17839,3152,8,166
17840,3152,86,219
17841,3153,32,20
17842,3153,68,194
17843,3153,8,92
17844,3153,76,61
17845,3153,53,217
17846,3153,17,119
17847,3153,73,154
17848,3153,31,166
17849,3153,41,64
17850,3153,95,105
17851,3153,59,45
17852,3153,64,150
17853,3154,8,82
17854,3154,31,83
17855,3154,75,142
17856,3154,77,121
17857,3154,79,181
17858,3154,64,36
17859,3154,34,92
17860,3154,20,113
17861,3154,79,206
17862,3154,59,61
17863,3154,39,26
17864,3154,12,88
17865,3154,22,91
17866,3155,28,183
17867,3155,70,175
17868,3155,66,68
17869,3155,99,161
17870,3155,54,149
17871,3155,25,105
17872,3156,14,133
17873,3156,67,55
17874,3156,49,138
17875,3156,76,108
17876,3156,25,87
17877,3156,43,167
17878,3156,53,153
17879,3156,94,213
17880,3156,87,98
17881,3156,14,130
17882,3156,50,199
17883,3157,2,31
17884,3157,19,137
17885,3157,99,54
17886,3157,41,57
17887,3157,99,186
17888,3158,80,93
17889,3158,53,84
17890,3158,42,96
17891,3158,57,126
17892,3158,2,191
17893,3158,14,89
17894,3158,62,178
17895,3159,73,170
17896,3159,53,42
17897,3159,36,69
17898,3159,76,196
17899,3159,20,32
17900,3159,34,80
17901,3159,44,138
17902,3159,51,48
17903,3159,56,101
17904,3160,97,137
17905,3160,91,169
17906,3160,68,160
17907,3160,78,91
17908,3160,51,80
17909,3161,16,54
17910,3161,94,193
17911,3161,49,148
17912,3162,34,183
17913,3162,56,83
17914,3162,8,114
17915,3162,52,172
17916,3162,67,180
17917,3162,88,23
17918,3162,83,113
17919,3162,73,130
17920,3163,96,142
17921,3163,51,201
17922,3163,83,145
17923,3164,43,177
17924,3164,27,191
17925,3164,33,184
17926,3165,20,48
17927,3165,90,80
17928,3165,59,157
17929,3165,99,179
17930,3165,64,113
17931,3165,23,79
17932,3165,98,124
17933,3165,93,55
17934,3166,87,58
17935,3166,30,188
17936,3166,92,216
17937,3166,71,20
17938,3166,93,134
17939,3167,21,117
17940,3167,39,218
17941,3167,91,195
17942,3167,98,32
17943,3167,72,44
17944,3167,79,30
17945,3167,24,138
17946,3167,33,164
17947,3167,48,216
17948,3168,97,155
17949,3168,10,40
17950,3168,72,170
17951,3168,57,70
17952,3168,78,216
17953,3168,78,79
17954,3169,84,121
17955,3169,2,49
17956,3169,12,34
17957,3170,6,193
17958,3170,75,112
17959,3170,2,172
17960,3170,24,191
17961,3170,100,98
17962,3170,20,129
17963,3170,93,30
17964,3170,16,133
17965,3170,60,42
17966,3170,43,102
17967,3170,13,146
17968,3171,24,219
17969,3171,47,157
17970,3171,12,154
17971,3171,15,43
17972,3171,21,149
17973,3171,57,204
17974,3171,46,33
17975,3171,78,51
17976,3171,92,46
17977,3171,6,211
17978,3171,23,177
17979,3172,83,169
17980,3172,28,214
17981,3172,10,41
17982,3172,100,188
17983,3173,3,118
17984,3173,40,185
17985,3173,70,201
17986,3173,99,72
17987,3173,70,61
17988,3173,47,185
17989,3173,86,196
17990,3173,92,195
17991,3173,71,112
17992,3173,28,68
17993,3173,67,158
17994,3173,54,85
17995,3173,100,163
17996,3174,100,206
17997,3174,49,204
17998,3174,6,117
17999,3174,45,152
18000,3174,86,129
18001,3174,46,110
18002,3174,60,136
18003,3174,20,63
18004,3174,89,207
18005,3174,67,39
18006,3174,17,134
18007,3174,96,25
18008,3175,35,178
18009,3175,72,146
18010,3175,100,192
18011,3175,29,65
18012,3176,69,116
18013,3176,89,134
18014,3176,79,85
18015,3176,52,193
18016,3176,32,56
18017,3177,88,204
18018,3177,50,203
18019,3177,15,97
18020,3177,68,118
18021,3177,58,212
18022,3177,97,97
18023,3177,27,175
18024,3177,50,109
18025,3177,67,124
18026,3178,19,72
18027,3178,71,205
18028,3178,33,95
18029,3178,34,140
18030,3178,72,75
18031,3178,10,64
18032,3178,44,121
18033,3178,13,74
18034,3178,25,132
18035,3178,40,128
18036,3178,78,78
18037,3179,14,167
18038,3179,17,98
18039,3179,61,169
18040,3179,45,107
18041,3180,34,200
18042,3180,9,25
18043,3180,93,203
18044,3180,73,62
18045,3180,71,27
18046,3180,48,34
18047,3180,57,209
18048,3180,57,49
18049,3180,77,55
18050,3180,19,50
18051,3180,78,103
18052,3181,77,64
18053,3181,59,184
18054,3181,100,144
18055,3181,36,158
18056,3181,37,29
18057,3182,68,150
18058,3182,66,42
18059,3182,33,190
18060,3182,73,135
18061,3182,65,162
18062,3182,14,168
18063,3182,98,206
18064,3183,67,108
18065,3183,95,178
18066,3183,55,45
18067,3183,64,28
18068,3183,14,169
18069,3184,63,184
18070,3184,67,213
18071,3184,24,181
18072,3184,57,157
18073,3184,93,166
18074,3184,17,36
18075,3184,79,38
18076,3184,80,82
18077,3185,12,158
18078,3185,33,80
18079,3185,3,209
18080,3185,20,155
18081,3185,99,110
18082,3185,81,152
18083,3185,6,23
18084,3185,52,24
18085,3185,73,79
18086,3186,11,93
18087,3186,2,47
18088,3186,8,157
18089,3186,31,189
18090,3186,47,195
18091,3186,29,215
18092,3186,18,56
18093,3186,19,43
18094,3186,3,141
18095,3186,86,202
18096,3187,90,158
18097,3187,27,129
18098,3187,70,76
18099,3187,41,169
18100,3187,18,193
18101,3187,70,77
18102,3187,60,56
18103,3187,85,36
18104,3188,67,47
18105,3188,80,174
18106,3188,89,122
18107,3188,60,140
18108,3188,51,28
18109,3188,28,215
18110,3188,55,72
18111,3188,25,139
18112,3188,97,35
18113,3188,38,202
18114,3188,63,155
18115,3188,1,132
18116,3188,81,47
18117,3188,70,125
18118,3189,50,151
18119,3189,85,131
18120,3189,55,43
18121,3189,42,209
18122,3189,70,162
18123,3189,31,29
18124,3189,74,210
18125,3189,48,211
18126,3189,22,151
18127,3190,100,156
18128,3190,37,53
18129,3190,8,173
18130,3190,27,176
18131,3190,38,94
18132,3190,23,209
18133,3190,91,25
18134,3190,80,36
18135,3190,3,39
18136,3190,17,140
18137,3190,45,152
18138,3190,78,183
18139,3191,28,154
18140,3191,69,197
18141,3191,14,66
18142,3191,59,148
18143,3191,97,98
18144,3191,4,134
18145,3191,45,130
18146,3191,54,160
18147,3191,38,84
18148,3192,63,79
18149,3192,72,28
18150,3192,86,28
18151,3192,16,54
18152,3192,5,130
18153,3192,55,187
18154,3192,20,141
18155,3192,53,77
18156,3192,85,120
18157,3192,13,218
18158,3193,95,106
18159,3193,60,23
18160,3193,76,204
18161,3193,22,188
18162,3193,65,194
18163,3193,70,64
18164,3193,47,160
18165,3193,59,143
18166,3193,80,138
18167,3193,41,213
18168,3193,61,31
18169,3193,95,63
18170,3194,33,174
18171,3194,58,172
18172,3194,75,59
18173,3194,33,108
18174,3194,98,96
18175,3194,87,92
18176,3194,75,44
18177,3195,78,218
18178,3195,44,155
18179,3195,32,205
18180,3195,11,174
18181,3196,44,211
18182,3196,18,136
18183,3196,90,78
18184,3196,35,33
18185,3196,35,195
18186,3197,69,133
18187,3197,5,74
18188,3197,19,34
18189,3197,75,80
18190,3197,90,135
18191,3197,81,84
18192,3197,33,142
18193,3197,48,93
18194,3197,45,79
18195,3197,23,163
18196,3197,37,137
18197,3197,5,21
18198,3197,9,64
18199,3198,94,125
18200,3198,49,52
18201,3198,56,216
18202,3198,18,152
18203,3199,98,199
18204,3199,58,205
18205,3199,16,191
18206,3199,96,180
18207,3199,16,169
18208,3199,55,31
18209,3199,12,180
18210,3199,99,49
18211,3200,26,157
18212,3200,91,167
18213,3200,85,27
18214,3200,38,54
18215,3200,92,207
18216,3200,7,198
18217,3200,55,202
18218,3200,55,192
18219,3200,55,58
18220,3200,1,105
18221,3201,100,24
18222,3201,31,64
18223,3201,56,213
18224,3201,66,162
18225,3201,94,159
18226,3201,26,121
18227,3201,52,82
18228,3202,65,198
18229,3202,47,65
18230,3202,55,87
18231,3202,93,158
18232,3202,72,210
18233,3202,58,190
18234,3202,4,192
18235,3202,34,217
18236,3202,1,194
18237,3202,53,178
18238,3203,95,26
18239,3203,72,150
18240,3203,77,39
18241,3203,5,201
18242,3203,42,179
18243,3203,72,76
18244,3203,79,81
18245,3203,42,207
18246,3203,55,41
18247,3203,13,52
18248,3203,48,50
18249,3204,80,163
18250,3204,61,66
18251,3204,7,45
18252,3204,70,54
18253,3204,65,161
18254,3204,55,219
18255,3204,63,121
18256,3204,58,115
18257,3204,75,55
18258,3205,83,162
18259,3205,2,194
18260,3205,96,198
18261,3205,50,40
18262,3205,3,174
18263,3205,10,42
18264,3205,41,183
18265,3205,86,70
18266,3205,90,23
18267,3206,89,157
18268,3206,97,36
18269,3206,95,150
18270,3206,5,127
18271,3206,81,85
18272,3206,4,88
18273,3206,88,98
18274,3206,62,116
18275,3207,65,23
18276,3207,76,79
18277,3207,68,193
18278,3207,55,23
18279,3207,75,63
18280,3207,95,39
18281,3208,37,27
18282,3208,18,169
18283,3208,68,43
18284,3208,48,129
18285,3208,49,149
18286,3208,23,158
18287,3208,59,141
18288,3208,52,29
18289,3208,73,59
18290,3208,31,26
18291,3208,3,179
18292,3208,66,208
18293,3208,82,30
18294,3209,83,112
18295,3209,40,91
18296,3209,77,214
18297,3209,35,211
18298,3209,74,96
18299,3210,31,169
18300,3210,30,63
18301,3210,65,121
18302,3210,17,52
18303,3210,61,156
18304,3210,2,137
18305,3210,3,177
18306,3210,16,174
18307,3210,62,121
18308,3210,26,80
18309,3210,43,176
18310,3210,70,183
18311,3210,10,139
18312,3210,67,215
18313,3211,21,46
18314,3211,55,164
18315,3211,26,50
18316,3211,25,156
18317,3211,80,86
18318,3211,53,212
18319,3211,93,162
18320,3211,27,79
18321,3211,46,112
18322,3211,16,122
18323,3211,100,56
18324,3211,17,51
